"";"LETO";"DEJAVNOST";"REGIJA";"SKUPNO"
"1337";"2020";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Podravska";14813,55
"1338";"2020";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Pomurska";14567,29
"1339";"2020";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Posavska";14663,71
"1340";"2020";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Primorsko-notranjska";15349,68
"1341";"2020";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Savinjska";14514,46
"1342";"2020";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Zasavska";14810,31
"1343";"2020";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Gorenjska";25935,24
"1344";"2020";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Goriška";26446,68
"1345";"2020";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Jugovzhodna Slovenija";27249,44
"1346";"2020";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Koroška";25967,92
"1347";"2020";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Osrednjeslovenska";29704,05
"1348";"2020";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Podravska";26004,69
"1349";"2020";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Pomurska";26192,74
"1350";"2020";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Posavska";26962,89
"1351";"2020";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Primorsko-notranjska";26111,59
"1352";"2020";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Savinjska";26106,91
"1353";"2020";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Zasavska";24948,66
"1354";"2020";"P IZOBRAŽEVANJE";"Gorenjska";22331,64
"1355";"2020";"P IZOBRAŽEVANJE";"Goriška";22042,39
"1356";"2020";"P IZOBRAŽEVANJE";"Jugovzhodna Slovenija";22014,4
"1357";"2020";"P IZOBRAŽEVANJE";"Koroška";22707,47
"1358";"2020";"P IZOBRAŽEVANJE";"Osrednjeslovenska";24481,38
"1359";"2020";"P IZOBRAŽEVANJE";"Podravska";24119,9
"1360";"2020";"P IZOBRAŽEVANJE";"Pomurska";23063,28
"1361";"2020";"P IZOBRAŽEVANJE";"Posavska";22263,56
"1362";"2020";"P IZOBRAŽEVANJE";"Primorsko-notranjska";21365,67
"1363";"2020";"P IZOBRAŽEVANJE";"Savinjska";22960,55
"1364";"2020";"P IZOBRAŽEVANJE";"Zasavska";22042,34
"1365";"2020";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Gorenjska";26474,19
"1366";"2020";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Goriška";26434,31
"1367";"2020";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Jugovzhodna Slovenija";27639,67
"1368";"2020";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Koroška";26001,07
"1369";"2020";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Osrednjeslovenska";29536,39
"1370";"2020";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Podravska";28539,53
"1371";"2020";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Pomurska";25691,87
"1372";"2020";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Posavska";26377,35
"1373";"2020";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Primorsko-notranjska";25751,3
"1374";"2020";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Savinjska";26539,36
"1375";"2020";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Zasavska";25208
"1376";"2020";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Gorenjska";21040,43
"1377";"2020";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Goriška";20341,36
"1378";"2020";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Jugovzhodna Slovenija";20224,84
"1379";"2020";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Koroška";19671,86
"1380";"2020";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Osrednjeslovenska";23056,05
"1381";"2020";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Podravska";20929,4
"1382";"2020";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Pomurska";19163,39
"1383";"2020";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Posavska";17947,08
"1384";"2020";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Primorsko-notranjska";21494,29
"1385";"2020";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Savinjska";19014,81
"1386";"2020";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Zasavska";18522,51
"1387";"2021";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Gorenjska";4589,21
"1388";"2021";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Goriška";4337,06
"1389";"2021";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Jugovzhodna Slovenija";5285,87
"1390";"2021";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Koroška";3827,61
"1391";"2021";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Osrednjeslovenska";4482,14
"1392";"2021";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Podravska";4240,24
"1393";"2021";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Pomurska";4257,97
"1394";"2021";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Posavska";4005,39
"1395";"2021";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Primorsko-notranjska";4712,86
"1396";"2021";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Savinjska";4085,13
"1397";"2021";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Zasavska";3087,68
"1398";"2021";"B RUDARSTVO";"Gorenjska";NA
"1399";"2021";"B RUDARSTVO";"Goriška";6170,35
"1400";"2021";"B RUDARSTVO";"Jugovzhodna Slovenija";5371,69
"1401";"2021";"B RUDARSTVO";"Koroška";5806,66
"1402";"2021";"B RUDARSTVO";"Osrednjeslovenska";7327,39
"1403";"2021";"B RUDARSTVO";"Podravska";NA
"1404";"2021";"B RUDARSTVO";"Pomurska";4662,21
"1405";"2021";"B RUDARSTVO";"Posavska";NA
"1406";"2021";"B RUDARSTVO";"Primorsko-notranjska";NA
"1407";"2021";"B RUDARSTVO";"Savinjska";7210,19
"1408";"2021";"B RUDARSTVO";"Zasavska";NA
"1409";"2021";"C PREDELOVALNE DEJAVNOSTI";"Gorenjska";5521,55
"1410";"2021";"C PREDELOVALNE DEJAVNOSTI";"Goriška";5149,69
"1411";"2021";"C PREDELOVALNE DEJAVNOSTI";"Jugovzhodna Slovenija";6120,71
"1412";"2021";"C PREDELOVALNE DEJAVNOSTI";"Koroška";5226,6
"1413";"2021";"C PREDELOVALNE DEJAVNOSTI";"Osrednjeslovenska";6799,77
"1414";"2021";"C PREDELOVALNE DEJAVNOSTI";"Podravska";4840,37
"1415";"2021";"C PREDELOVALNE DEJAVNOSTI";"Pomurska";4958,7
"1416";"2021";"C PREDELOVALNE DEJAVNOSTI";"Posavska";5244,5
"1417";"2021";"C PREDELOVALNE DEJAVNOSTI";"Primorsko-notranjska";4811,85
"1418";"2021";"C PREDELOVALNE DEJAVNOSTI";"Savinjska";4988,73
"1419";"2021";"C PREDELOVALNE DEJAVNOSTI";"Zasavska";5010,41
"1420";"2021";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Gorenjska";7124,3
"1421";"2021";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Goriška";7442,79
"1422";"2021";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Jugovzhodna Slovenija";9832,14
"1423";"2021";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Koroška";6201,1
"1424";"2021";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Osrednjeslovenska";8594,65
"1425";"2021";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Podravska";8427,09
"1426";"2021";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Pomurska";7176,52
"1427";"2021";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Posavska";8886,41
"1428";"2021";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Primorsko-notranjska";3030
"1429";"2021";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Savinjska";6684,77
"1430";"2021";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Zasavska";6000,78
"1431";"2021";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Gorenjska";5313,82
"1432";"2021";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Goriška";5238,33
"1433";"2021";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Jugovzhodna Slovenija";5421,6
"1434";"2021";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Koroška";4926,07
"1435";"2021";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Osrednjeslovenska";5308,08
"1436";"2021";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Podravska";5084,9
"1437";"2021";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Pomurska";5113,68
"1438";"2021";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Posavska";5234,82
"1439";"2021";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Primorsko-notranjska";5631,92
"1440";"2021";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Savinjska";5397,69
"1441";"2021";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Zasavska";5159,25
"1442";"2021";"F GRADBENIŠTVO";"Gorenjska";4346,06
"1443";"2021";"F GRADBENIŠTVO";"Goriška";4400,76
"1444";"2021";"F GRADBENIŠTVO";"Jugovzhodna Slovenija";4490,21
"1445";"2021";"F GRADBENIŠTVO";"Koroška";4736,88
"1446";"2021";"F GRADBENIŠTVO";"Osrednjeslovenska";4299,98
"1447";"2021";"F GRADBENIŠTVO";"Podravska";3968,97
"1448";"2021";"F GRADBENIŠTVO";"Pomurska";4676,4
"1449";"2021";"F GRADBENIŠTVO";"Posavska";4248,35
"1450";"2021";"F GRADBENIŠTVO";"Primorsko-notranjska";4120,5
"1451";"2021";"F GRADBENIŠTVO";"Savinjska";4273,86
"1452";"2021";"F GRADBENIŠTVO";"Zasavska";4409,99
"1453";"2021";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Gorenjska";4674,19
"1454";"2021";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Goriška";4582,16
"1455";"2021";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Jugovzhodna Slovenija";4408,73
"1456";"2021";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Koroška";4379,93
"1457";"2021";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Osrednjeslovenska";6063,42
"1458";"2021";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Podravska";4455,68
"1459";"2021";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Pomurska";4466,93
"1460";"2021";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Posavska";4335,79
"1461";"2021";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Primorsko-notranjska";4347,23
"1462";"2021";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Savinjska";4449,98
"1463";"2021";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Zasavska";4340,17
"1464";"2021";"H PROMET IN SKLADIŠCENJE";"Gorenjska";5293,24
"1465";"2021";"H PROMET IN SKLADIŠCENJE";"Goriška";4328,88
"1466";"2021";"H PROMET IN SKLADIŠCENJE";"Jugovzhodna Slovenija";3897,8
"1467";"2021";"H PROMET IN SKLADIŠCENJE";"Koroška";4063,61
"1468";"2021";"H PROMET IN SKLADIŠCENJE";"Osrednjeslovenska";4554,93
"1469";"2021";"H PROMET IN SKLADIŠCENJE";"Podravska";4522,41
"1470";"2021";"H PROMET IN SKLADIŠCENJE";"Pomurska";4043,59
"1471";"2021";"H PROMET IN SKLADIŠCENJE";"Posavska";3752,16
"1472";"2021";"H PROMET IN SKLADIŠCENJE";"Primorsko-notranjska";4736,1
"1473";"2021";"H PROMET IN SKLADIŠCENJE";"Savinjska";4281,55
"1474";"2021";"H PROMET IN SKLADIŠCENJE";"Zasavska";4191,58
"1475";"2021";"I GOSTINSTVO";"Gorenjska";3597,84
"1476";"2021";"I GOSTINSTVO";"Goriška";3686,63
"1477";"2021";"I GOSTINSTVO";"Jugovzhodna Slovenija";4030,73
"1478";"2021";"I GOSTINSTVO";"Koroška";3437,36
"1479";"2021";"I GOSTINSTVO";"Osrednjeslovenska";3612,16
"1480";"2021";"I GOSTINSTVO";"Podravska";3373,86
"1481";"2021";"I GOSTINSTVO";"Pomurska";3657,5
"1482";"2021";"I GOSTINSTVO";"Posavska";3400,41
"1483";"2021";"I GOSTINSTVO";"Primorsko-notranjska";3340,33
"1484";"2021";"I GOSTINSTVO";"Savinjska";3792
"1485";"2021";"I GOSTINSTVO";"Zasavska";2875,18
"1486";"2021";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Gorenjska";7172,28
"1487";"2021";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Goriška";6300,41
"1488";"2021";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Jugovzhodna Slovenija";6148,18
"1489";"2021";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Koroška";5795,9
"1490";"2021";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Osrednjeslovenska";8094,65
"1491";"2021";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Podravska";6820,38
"1492";"2021";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Pomurska";6395,93
"1493";"2021";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Posavska";5473,12
"1494";"2021";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Primorsko-notranjska";5658,77
"1495";"2021";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Savinjska";6051,73
"1496";"2021";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Zasavska";4715,24
"1497";"2021";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Gorenjska";7384,27
"1498";"2021";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Goriška";6809,7
"1499";"2021";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Jugovzhodna Slovenija";6413,71
"1500";"2021";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Koroška";6611,57
"1501";"2021";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Osrednjeslovenska";9154,55
"1502";"2021";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Podravska";8714,49
"1503";"2021";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Pomurska";6936,94
"1504";"2021";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Posavska";6442,64
"1505";"2021";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Primorsko-notranjska";7299
"1506";"2021";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Savinjska";6957,2
"1507";"2021";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Zasavska";6637,46
"1508";"2021";"L POSLOVANJE Z NEPREMICNINAMI";"Gorenjska";4764,26
"1509";"2021";"L POSLOVANJE Z NEPREMICNINAMI";"Goriška";3973,41
"1510";"2021";"L POSLOVANJE Z NEPREMICNINAMI";"Jugovzhodna Slovenija";5523,28
"1511";"2021";"L POSLOVANJE Z NEPREMICNINAMI";"Koroška";4817,67
"1512";"2021";"L POSLOVANJE Z NEPREMICNINAMI";"Osrednjeslovenska";5286,37
"1513";"2021";"L POSLOVANJE Z NEPREMICNINAMI";"Podravska";4786,44
"1514";"2021";"L POSLOVANJE Z NEPREMICNINAMI";"Pomurska";6125,62
"1515";"2021";"L POSLOVANJE Z NEPREMICNINAMI";"Posavska";6029,25
"1516";"2021";"L POSLOVANJE Z NEPREMICNINAMI";"Primorsko-notranjska";3888,68
"1517";"2021";"L POSLOVANJE Z NEPREMICNINAMI";"Savinjska";4696,25
"1518";"2021";"L POSLOVANJE Z NEPREMICNINAMI";"Zasavska";5142,45
"1519";"2021";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Gorenjska";5507,09
"1520";"2021";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Goriška";6053,55
"1521";"2021";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Jugovzhodna Slovenija";8340
"1522";"2021";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Koroška";5295
"1523";"2021";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Osrednjeslovenska";6889,28
"1524";"2021";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Podravska";5493,67
"1525";"2021";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Pomurska";4491,85
"1526";"2021";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Posavska";4916,27
"1527";"2021";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Primorsko-notranjska";4743,89
"1528";"2021";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Savinjska";5153,85
"1529";"2021";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Zasavska";5466,73
"1530";"2021";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Gorenjska";3850,65
"1531";"2021";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Goriška";3421,57
"1532";"2021";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Jugovzhodna Slovenija";4052,06
"1533";"2021";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Koroška";3902,81
"1534";"2021";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Osrednjeslovenska";3918,69
"1535";"2021";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Podravska";3822,15
"1536";"2021";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Pomurska";3667,71
"1537";"2021";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Posavska";3741,48
"1538";"2021";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Primorsko-notranjska";3747,1
"1539";"2021";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Savinjska";3863,85
"1540";"2021";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Zasavska";3973,37
"1541";"2021";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Gorenjska";7062,41
"1542";"2021";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Goriška";7058,14
"1543";"2021";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Jugovzhodna Slovenija";7535,48
"1544";"2021";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Koroška";7160,3
"1545";"2021";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Osrednjeslovenska";8177,02
"1546";"2021";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Podravska";7193,22
"1547";"2021";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Pomurska";7197,46
"1548";"2021";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Posavska";7693,43
"1549";"2021";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Primorsko-notranjska";7359,52
"1550";"2021";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Savinjska";7188,39
"1551";"2021";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Zasavska";6949,24
"1552";"2021";"P IZOBRAŽEVANJE";"Gorenjska";5964,29
"1553";"2021";"P IZOBRAŽEVANJE";"Goriška";5719,31
"1554";"2021";"P IZOBRAŽEVANJE";"Jugovzhodna Slovenija";5980,65
"1555";"2021";"P IZOBRAŽEVANJE";"Koroška";6074,56
"1556";"2021";"P IZOBRAŽEVANJE";"Osrednjeslovenska";6589,35
"1557";"2021";"P IZOBRAŽEVANJE";"Podravska";6443,54
"1558";"2021";"P IZOBRAŽEVANJE";"Pomurska";6023,23
"1559";"2021";"P IZOBRAŽEVANJE";"Posavska";6108,6
"1560";"2021";"P IZOBRAŽEVANJE";"Primorsko-notranjska";5747,49
"1561";"2021";"P IZOBRAŽEVANJE";"Savinjska";5942,03
"1562";"2021";"P IZOBRAŽEVANJE";"Zasavska";5677,31
"1563";"2021";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Gorenjska";7727,44
"1564";"2021";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Goriška";7986,09
"1565";"2021";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Jugovzhodna Slovenija";8702,21
"1566";"2021";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Koroška";7838,67
"1567";"2021";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Osrednjeslovenska";8804,6
"1568";"2021";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Podravska";8599,97
"1569";"2021";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Pomurska";7716,86
"1570";"2021";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Posavska";8004,92
"1571";"2021";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Primorsko-notranjska";7357,68
"1572";"2021";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Savinjska";8009,11
"1573";"2021";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Zasavska";7647,5
"1574";"2021";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Gorenjska";5598,62
"1575";"2021";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Goriška";5198,57
"1576";"2021";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Jugovzhodna Slovenija";5330,29
"1577";"2021";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Koroška";5329,07
"1578";"2021";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Osrednjeslovenska";6055,6
"1579";"2021";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Podravska";5473,18
"1580";"2021";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Pomurska";5174,05
"1581";"2021";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Posavska";4837,77
"1582";"2021";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Primorsko-notranjska";6142,88
"1583";"2021";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Savinjska";5141,63
"1584";"2021";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Zasavska";4969,72
